dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
36,-9.2,-7.478275661569066,-0.5799999999999997,0.2525399959515264,1.4199999999999997,5.898644619933304,6.0,8.8,8.547460004048475,2024-02-05
37,-12.8,-7.430667446021843,-1.3,0.23841290772606546,2.1199999999999997,5.8488718978597785,9.0,9.1,8.861587092273934,2024-02-06
38,-11.9,-7.394735156227718,1.0000000000000007,0.21601659578378313,3.2399999999999998,5.798372194236103,8.2,4.8,4.583983404216217,2024-02-07
39,-10.4,-7.368940066286032,0.12000000000000172,0.18798691807323795,2.1799999999999997,5.753979773340245,11.3,0.9,0.712013081926762,2024-02-08
40,-10.5,-7.356042317778217,-0.09999999999999859,0.15855369474025455,2.0,5.718915449399967,5.9,3.8,3.641446305259745,2024-02-09
41,-10.6,-7.361621099401942,-0.11999999999999957,0.13157013837951317,1.4799999999999998,5.693331607184001,7.4,8.5,8.368429861620486,2024-02-10
42,-11.1,-7.391449506261995,0.7800000000000005,0.10954766576058815,2.04,5.675047087368773,9.0,7.4,7.290452334239412,2024-02-11
43,-10.5,-7.445606296371179,-0.3999999999999986,0.09348419074516807,2.0799999999999996,5.66371456571357,9.8,6.7,6.606515809254832,2024-02-12
44,-9.4,-7.513139274193389,-0.4599999999999994,0.08216985086967636,1.7599999999999996,5.661846876446227,6.8,4.7,4.617830149130324,2024-02-13
45,-9.1,-7.577886977454989,-1.6799999999999997,0.07376903611040499,1.3799999999999997,5.671810573178249,6.8,5.7,5.626230963889595,2024-02-14
46,-10.4,-7.631623154192396,-2.64,0.06722917392394066,0.4799999999999997,5.694097833305122,5.6,10.5,10.432770826076059,2024-02-15
47,-8.7,-7.667934779931508,-2.6799999999999997,0.06253218873551494,0.4399999999999999,5.726186248546768,6.5,11.3,11.237467811264485,2024-02-16
48,-9.8,-7.682573670660273,-2.0199999999999996,0.060110373437047435,0.5399999999999998,5.765115894065252,6.0,9.1,9.039889626562951,2024-02-17
49,-11.2,-7.67619761274193,-1.2399999999999998,0.060991784236414416,0.8399999999999999,5.810997160050026,6.5,5.8,5.739008215763586,2024-02-18
50,-10.2,-7.650615532042687,-2.0,0.06760582725229056,1.64,5.86585813535643,10.6,7.6,7.5323941727477095,2024-02-19
51,-13.2,-7.607141853787146,-0.9999999999999986,0.08303750301108517,0.43999999999999917,5.930980860939135,11.5,7.3,7.216962496988915,2024-02-20
52,-9.0,-7.54429992649791,-0.6399999999999991,0.11019527027129332,0.6399999999999998,6.007526140370376,11.7,7.9,7.789804729728707,2024-02-21
53,-9.6,-7.460673386258828,-1.1199999999999997,0.15182745460184263,0.9799999999999989,6.0962835516191065,8.0,9.5,9.348172545398157,2024-02-22
54,-11.9,-7.355082050771787,-0.8999999999999986,0.21187087032828056,1.5399999999999998,6.1969191109002155,6.6,8.0,7.788129129671719,2024-02-23
55,-8.9,-7.2260634975846285,0.12000000000000105,0.29498990057431007,1.579999999999999,6.308875374103215,8.4,5.0,4.70501009942569,2024-02-24
56,-9.5,-7.0716276714407105,-0.31999999999999956,0.4040408342360395,2.419999999999999,6.432746344094297,11.1,4.9,4.495959165763961,2024-02-25
57,-12.5,-6.890893193979843,-1.1,0.5372361394220293,0.9799999999999998,6.56925577414338,9.3,4.7,4.162763860577971,2024-02-26
58,-10.9,-6.685774765495282,-1.4399999999999997,0.6876673193084758,1.5799999999999976,6.717163794313312,9.1,4.8,4.112332680691524,2024-02-27
59,-10.9,-6.460319309592142,-0.11999999999999889,0.8465282861476374,1.4599999999999995,6.871071936889269,8.5,3.3,2.4534717138523625,2024-02-28
60,-9.3,-6.217488608433608,-0.3799999999999997,1.0069736745527726,2.34,7.023109917908161,7.0,6.7,5.693026325447228,2024-03-01
61,-7.1,-5.961133903775636,0.48000000000000115,1.1659377418866836,2.6799999999999997,7.168193654695536,5.6,8.1,6.9340622581133164,2024-03-02
62,-11.7,-5.694133814364397,0.08000000000000113,1.3229797322558297,2.4799999999999995,7.304482714582227,7.2,9.5,8.17702026774417,2024-03-03
63,-10.1,-5.419617178406386,-0.13999999999999913,1.4789998549127317,3.6399999999999992,7.434225832459194,8.5,9.2,7.721000145087268,2024-03-04
64,-8.0,-5.140401644589586,0.580000000000002,1.6353456984097754,3.7199999999999984,7.562287931967121,7.9,5.2,3.564654301590225,2024-03-05
65,-9.7,-4.860116120864007,1.2200000000000017,1.7929581609806875,3.14,7.691579374240442,9.1,3.2,1.4070418390193127,2024-03-06
66,-5.8,-4.581982288525169,2.2,1.9522579562907245,4.2,7.821506552697121,8.3,4.0,2.0477420437092757,2024-03-07
67,-7.8,-4.307086599268788,1.2600000000000002,2.113622009824327,3.999999999999999,7.951992951574755,11.4,2.5,0.386377990175673,2024-03-08
68,-3.2,-4.035066688163669,1.9600000000000002,2.2769068795175733,4.08,8.084570159749353,10.8,4.3,2.0230931204824265,2024-03-09
69,-3.4,-3.7653985746637453,1.1400000000000006,2.441400969881676,3.34,8.221127679796737,10.8,7.6,5.1585990301183235,2024-03-10
70,-2.9,-3.4963715485119002,1.0200000000000005,2.606076647356098,4.6,8.363390882659555,11.0,9.7,7.093923352643902,2024-03-11
71,-5.0,-3.2267969715793496,1.5,2.7699272557182484,3.6,8.511080318601469,10.8,8.0,5.230072744281752,2024-03-12
72,-4.7,-2.957497383140929,1.6800000000000004,2.932150129351709,3.5,8.659665595240266,8.6,7.9,4.967849870648291,2024-03-13
73,-3.1,-2.68833883033161,2.16,3.092951063152258,4.159999999999999,8.801715033300415,9.6,10.7,7.607048936847741,2024-03-14
74,-3.0,-2.418418830704721,2.3800000000000003,3.2533075553564195,4.4,8.932699284219499,10.6,11.2,7.946692444643579,2024-03-15
75,-4.7,-2.1493098176894465,2.7600000000000007,3.4144780716979435,4.74,9.053234003793396,10.6,9.3,5.885521928302057,2024-03-16
76,-5.4,-1.8831415492098755,3.18,3.577677070658484,4.699999999999999,9.166748245367618,10.7,5.0,1.422322929341516,2024-03-17
77,-4.8,-1.6200111572137874,2.8400000000000007,3.7441625775090857,5.04,9.276123559767914,10.9,1.5,-2.2441625775090857,2024-03-18
78,-3.3,-1.3602703272099894,1.9600000000000002,3.914956008107657,4.58,9.383278593469603,11.4,2.7,-1.2149560081076567,2024-03-19
79,-2.7,-1.1038423658302694,1.8800000000000003,4.090352817824365,4.64,9.491316030443988,11.3,8.0,3.909647182175635,2024-03-20
80,-3.1,-0.85085169968103,3.3200000000000003,4.269187709033215,5.459999999999999,9.603498568011638,11.8,10.3,6.030812290966786,2024-03-21
81,-1.3,-0.6009713687561339,2.8000000000000007,4.449125495731109,5.08,9.72112170252792,12.8,9.5,5.050874504268891,2024-03-22
82,-1.9,-0.35202924957455717,2.9,4.627834924436749,4.919999999999998,9.84348141990458,8.6,6.5,1.8721650755632506,2024-03-23
83,-0.8,-0.10244774700684327,3.3200000000000003,4.804079072212262,5.24,9.967774689822273,10.9,4.1,-0.7040790722122621,2024-03-24
84,-0.2,0.14775735866546147,4.5,4.97771380344924,6.079999999999999,10.090728008567853,12.3,5.7,0.7222861965507601,2024-03-25
85,0.6,0.39711229771014744,5.72,5.148450049109776,6.6,10.20763500682891,11.5,6.5,1.3515499508902238,2024-03-26
86,0.2,0.643833604047395,5.06,5.315503926328891,6.18,10.313885404539379,9.1,10.7,5.384496073671109,2024-03-27
87,0.5,0.8854098571561877,4.62,5.4785589678123054,7.739999999999999,10.408326462193223,11.9,9.6,4.121441032187694,2024-03-28
88,-0.3,1.1183431366588121,5.06,5.637806270173096,7.8,10.496210966936525,12.3,9.3,3.662193729826905,2024-03-29
89,-2.1,1.3379870503221576,5.380000000000001,5.792468145437866,6.34,10.584629084503065,14.2,14.1,8.307531854562134,2024-03-30
90,-1.6,1.5404031431438112,5.42,5.940643320205911,7.22,10.67963340837837,12.3,12.9,6.959356679794089,2024-03-31
91,2.0,1.7239447143571442,5.080000000000001,6.07992274861806,6.6,10.785176402628924,13.8,12.8,6.720077251381941,2024-04-01
92,1.2,1.8895856944972216,5.46,6.208534880394629,6.739999999999998,10.900356892350853,12.4,10.7,4.49146511960537,2024-04-02
93,0.4,2.0404742120938533,4.840000000000001,6.326811475269443,7.199999999999998,11.021323309936468,11.1,9.5,3.1731885247305573,2024-04-03
94,0.1,2.1788432944990865,5.200000000000001,6.436933658137017,6.72,11.14566973067623,13.7,11.0,4.563066341862983,2024-04-04
95,0.9,2.305832621936062,5.3,6.54170969991886,6.88,11.273223626735145,14.5,13.6,7.05829030008114,2024-04-05
96,0.9,2.422885324455243,5.760000000000001,6.644305171148723,7.619999999999999,11.404695686778814,15.7,16.0,9.355694828851277,2024-04-06
97,2.1,2.5317279697678985,5.72,6.748049982145655,8.3,11.541465019904132,16.1,17.6,10.851950017854346,2024-04-07
98,2.1,2.6351607188312878,5.46,6.855909556119436,8.48,11.685763393957567,10.9,18.2,11.344090443880564,2024-04-08
99,1.8,2.7347975217554645,5.36,6.970031751416108,6.94,11.838742932157809,11.2,17.6,10.629968248583893,2024-04-09
100,0.7,2.830010976526062,5.700000000000001,7.090806186699611,7.64,12.000652037553122,11.8,11.5,4.409193813300389,2024-04-10
101,-1.2,2.9193684829572937,6.72,7.2171487564676635,8.219999999999999,12.171587997908615,13.2,11.2,3.9828512435323358,2024-04-11
102,-2.0,3.0027754316757216,7.12,7.347356559610442,7.919999999999999,12.350858648189625,16.0,15.0,7.652643440389558,2024-04-12
103,-0.6,3.0814432777903837,6.0200000000000005,7.479547827705658,7.179999999999999,12.534708451285326,17.4,16.5,9.020452172294341,2024-04-13
104,1.2,3.1572686486920216,4.7,7.613046877482527,7.259999999999999,12.718299158163951,16.3,14.5,6.886953122517473,2024-04-14
105,2.1,3.2308340104375417,6.700000000000001,7.747886249667442,8.0,12.89746665309967,14.6,10.2,2.4521137503325576,2024-04-15
106,4.3,3.3024951911265217,7.4,7.883895001103071,8.7,13.068408943785318,11.9,6.7,-1.183895001103071,2024-04-16
107,2.6,3.373068117695086,7.1,8.021265648548441,9.299999999999999,13.227852925320674,13.6,6.0,-2.0212656485484413,2024-04-17
108,2.3,3.445659066202037,6.5,8.161201185103614,8.18,13.374784944037605,15.1,6.0,-2.1612011851036144,2024-04-18
109,1.4,3.524967623901206,6.5200000000000005,8.305436930610345,9.58,13.51196038943378,15.7,5.8,-2.505436930610345,2024-04-19
110,3.0,3.613767171443548,7.42,8.455764455582273,8.74,13.644632314420669,16.3,5.5,-2.9557644555822726,2024-04-20
111,3.7,3.712654894238436,8.66,8.614282953482391,9.819999999999999,13.77877588011118,18.2,3.5,-5.114282953482391,2024-04-21
112,3.5,3.8216999779847023,8.46,8.78224317077727,10.24,13.919371729761515,19.3,2.1,-6.682243170777271,2024-04-22
113,2.4,3.940405014425487,8.3,8.959087669170538,9.6,14.069361784516342,19.4,4.1,-4.859087669170538,2024-04-23
114,2.2,4.068165081722457,7.94,9.143301721521205,9.7,14.23052501559319,17.2,5.8,-3.343301721521205,2024-04-24
115,2.5,4.204377429956835,7.3,9.333405381415881,9.26,14.40389030017471,19.1,5.0,-4.333405381415881,2024-04-25
116,3.4,4.3512493245505235,7.2,9.527548117511998,8.98,14.588530344799606,14.8,7.9,-1.6275481175119975,2024-04-26
117,2.0,4.512704489269497,7.1,9.722930041294783,8.28,14.781785260792583,14.5,11.8,2.077069958705218,2024-04-27
118,2.8,4.6919253151253875,7.840000000000001,9.916995401038,9.04,14.98045699623726,13.8,15.6,5.683004598962,2024-04-28
119,2.5,4.889640351870522,8.360000000000001,10.109114493525189,11.1,15.182485841956172,14.2,15.6,5.490885506474811,2024-04-29
120,3.3,5.103315522285526,9.32,10.301253933323068,11.18,15.387793897967667,16.6,18.4,8.09874606667693,2024-04-30
121,3.9,5.328388819820249,10.08,10.496097029850432,11.4,15.600072170845882,16.4,19.8,9.303902970149569,2024-05-01
122,5.5,5.561452464750878,9.260000000000002,10.69596301983516,11.24,15.824647186813108,16.3,19.4,8.704036980164839,2024-05-02
123,5.4,5.801080319793066,9.12,10.90295818201669,11.04,16.063380301527502,16.9,17.8,6.897041817983311,2024-05-03
124,5.1,6.047878741569169,10.280000000000001,11.118971181366872,11.92,16.31521193616565,20.0,15.4,4.2810288186331285,2024-05-04
125,5.2,6.302591446260484,10.14,11.343890860595613,12.84,16.577219422929936,19.7,15.2,3.8561091394043867,2024-05-05
126,5.2,6.563789984112714,10.9,11.574169753161101,12.8,16.84380908864773,18.0,13.4,1.8258302468388994,2024-05-06
127,5.2,6.826684010521111,11.62,11.802926912349955,12.8,17.106885995402457,18.5,11.9,0.09707308765004541,2024-05-07
128,7.0,7.085221552167795,11.360000000000001,12.022182716203915,12.88,17.35682100068053,19.1,12.4,0.3778172837960856,2024-05-08
129,7.3,7.334093668789271,11.5,12.22623755750611,12.94,17.584287189899413,17.8,12.5,0.27376244249389003,2024-05-09
130,5.5,7.569024466631247,12.26,12.412841158938562,13.2,17.782285226575702,19.2,15.7,3.287158841061437,2024-05-10
131,3.4,7.787994150034038,11.24,12.58222976126769,12.98,17.94865567004595,18.7,14.8,2.21777023873231,2024-05-11
132,4.1,7.991940414108163,11.46,12.73544269561647,13.36,18.08552746643667,19.4,14.8,2.0645573043835306,2024-05-12
133,7.1,8.18227763062969,12.0,12.873587851887537,13.78,18.1991150547444,20.0,16.5,3.626412148112463,2024-05-13
134,8.0,8.359986070628478,12.16,12.998535699716786,13.639999999999999,18.296686271383653,21.8,18.3,5.3014643002832145,2024-05-14
135,8.1,8.526468817854745,12.22,13.113221858522516,13.34,18.383548565634804,19.3,19.8,6.686778141477484,2024-05-15
136,8.0,8.682398545431827,12.4,13.220075739964521,14.98,18.461339935791184,19.6,20.2,6.979924260035478,2024-05-16
137,7.9,8.826823311783773,12.52,13.320624716102367,15.04,18.529811228857433,21.4,19.3,5.9793752838976335,2024-05-17
138,7.0,8.958405718132681,12.88,13.416362261376895,14.78,18.590353900237798,22.1,16.6,3.1836377386231067,2024-05-18
139,7.0,9.07727132727904,12.96,13.509467114631944,14.88,18.646330527107118,18.7,15.8,2.290532885368057,2024-05-19
140,7.3,9.184974543886936,12.66,13.601891114080589,14.319999999999999,18.700183241850866,18.5,15.7,2.0981088859194106,2024-05-20
141,8.4,9.284107791659041,11.98,13.695043586999324,14.179999999999998,18.755264657442456,18.9,19.7,6.004956413000675,2024-05-21
142,7.1,9.377381190775623,12.48,13.790008275483638,14.34,18.81807602391176,19.4,19.6,5.8099917245163635,2024-05-22
143,8.3,9.4664063202576,12.56,13.88742836230862,14.319999999999999,18.89606314348113,19.4,18.0,4.11257163769138,2024-05-23
144,8.7,9.551420729922254,12.280000000000001,13.988394973436026,13.5,18.995783793585126,18.8,18.3,4.311605026563974,2024-05-24
145,10.1,9.634935982133307,12.860000000000001,14.09480430094345,13.5,19.118502693267324,19.3,18.7,4.60519569905655,2024-05-25
146,9.1,9.721118615257625,12.9,14.208869402855122,14.24,19.25759691651462,20.8,18.4,4.191130597144877,2024-05-26
147,9.5,9.813053523264474,13.360000000000001,14.331430160228832,14.959999999999999,19.403053135147196,22.0,18.7,4.368569839771167,2024-05-27
148,8.4,9.912746936575978,14.3,14.460799069052625,15.38,19.545556574817592,21.3,15.7,1.2392009309473746,2024-05-28
149,8.3,10.021146647756794,13.26,14.593388798570592,15.36,19.678753677240962,19.9,16.2,1.6066112014294074,2024-05-29
150,9.3,10.13783835373128,13.02,14.72599289011005,14.379999999999999,19.801360566806874,20.3,16.9,2.174007109889949,2024-05-30
151,8.6,10.260677488941347,12.540000000000001,14.856967822651272,14.78,19.917604546814847,22.4,17.5,2.6430321773487275,2024-05-31
152,8.9,10.386905628006998,13.4,14.985974795005614,15.4,20.033276685672462,23.6,,,2024-06-01
153,8.0,10.512089624840625,12.96,15.112388364479424,16.5,20.150363843203976,23.4,,,2024-06-02
154,8.3,10.631704827822066,13.520000000000001,15.234917046541781,16.38,20.26960342764825,24.7,,,2024-06-03
155,9.6,10.743455279813485,15.540000000000003,15.352472944168367,17.9,20.392280391064684,25.3,,,2024-06-04
156,10.0,10.848370360831046,15.26,15.465330838378641,17.66,20.518194242959837,25.5,,,2024-06-05
157,9.0,10.950200914947033,15.16,15.574416594680248,17.4,20.6433584659133,23.0,,,2024-06-06
158,10.2,11.055123175691415,15.92,15.680521632950178,17.439999999999998,20.763296552808036,21.3,,,2024-06-07
159,11.3,11.169224760261656,15.280000000000001,15.783930722414066,16.9,20.873998136478075,20.7,,,2024-06-08
160,10.3,11.295202807847376,15.1,15.884625009199617,16.48,20.97256892176124,20.5,,,2024-06-09
161,11.4,11.432999035838773,15.46,15.982018179762582,16.22,21.056327848973552,22.3,,,2024-06-10
162,11.1,11.580659415496722,15.6,16.074724526788266,16.2,21.12119320008801,20.5,,,2024-06-11
163,11.2,11.734463096394638,15.46,16.161269454309743,17.279999999999998,21.16512123783234,22.2,,,2024-06-12
164,11.1,11.888239852064238,14.860000000000001,16.241893171398868,16.479999999999997,21.194345814509965,24.3,,,2024-06-13
165,10.6,12.035632816565826,15.06,16.319288926371545,16.18,21.222214585102943,25.0,,,2024-06-14
166,10.7,12.17172115258006,14.860000000000001,16.396853604577732,16.5,21.262016083890913,21.9,,,2024-06-15
167,11.5,12.292849176043594,14.58,16.476609725907988,16.3,21.319537539834677,23.6,,,2024-06-16
168,10.7,12.396929106853413,15.360000000000001,16.55826427193119,17.26,21.392525350606185,23.9,,,2024-06-17
169,10.2,12.483779638011466,15.700000000000001,16.639695861839662,17.68,21.475757521209196,23.4,,,2024-06-18
170,11.7,12.555087271280378,16.24,16.718571552634707,17.14,21.56414071174863,22.3,,,2024-06-19
171,12.2,12.61463317764813,15.72,16.79361692580085,17.62,21.652963749785748,21.1,,,2024-06-20
172,12.5,12.667690746055587,15.82,16.864308962750503,16.74,21.738300180077005,22.4,,,2024-06-21
173,12.9,12.718426681231243,16.220000000000002,16.93088292241199,17.279999999999998,21.81748100247262,23.0,,,2024-06-22
174,13.4,12.768115105832422,16.220000000000002,16.994330644180806,18.08,21.891864058775077,22.4,,,2024-06-23
175,11.6,12.817164976770732,16.1,17.055870482212512,18.4,21.964818778149215,22.2,,,2024-06-24
176,11.5,12.86572483358136,16.7,17.116225262108962,17.72,22.03870640021355,22.2,,,2024-06-25
177,12.2,12.912841303324408,17.66,17.175243318183565,18.98,22.115399858054904,23.9,,,2024-06-26
