dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
115,64.4,65.98724613395348,112.22000000000001,164.74018615289074,166.76,347.91823027346214,373.7,344.6,179.85981384710928,2024-04-25
116,67.9,68.47982672294883,113.9,170.1659917385454,170.22,356.8560356435495,376.0,347.7,177.5340082614546,2024-04-26
117,67.9,70.953249285416,128.5,175.8323326019654,179.98,365.6096892152555,380.7,347.7,171.8676673980346,2024-04-27
118,67.9,73.42769370305948,138.34000000000003,181.53139569200292,180.43999999999997,374.1330686991814,398.2,349.8,168.2686043079971,2024-04-28
119,69.4,75.91311101011438,140.72000000000006,187.21525052854523,184.75999999999996,382.3054393579208,402.5,351.6,164.3847494714548,2024-04-29
120,72.4,78.40368271390918,141.48000000000005,192.85755372867425,194.27999999999997,389.93301830499246,412.6,355.8,162.94244627132576,2024-04-30
121,73.1,80.88072191218129,145.08000000000004,198.4483414721532,207.42,396.82128627447656,428.8,357.0,158.5516585278468,2024-05-01
122,74.1,83.32238779086231,151.32000000000002,203.98938848427653,213.28,402.97162929277584,435.7,362.8,158.81061151572348,2024-05-02
123,75.3,85.72114893405877,168.46000000000004,209.4884216542607,218.19999999999996,408.6567911531031,443.4,364.0,154.5115783457393,2024-05-03
124,75.7,88.10527778584397,170.50000000000003,214.9572618084132,223.25999999999996,414.15529429187785,450.1,371.4,156.44273819158678,2024-05-04
125,77.0,90.52432464058995,173.20000000000005,220.40438043653964,228.97999999999996,419.5888303773994,478.3,374.5,154.09561956346036,2024-05-05
126,77.0,93.02753683750193,185.06,225.8343771491572,234.25999999999996,424.99438165511583,480.0,399.1,173.26562285084282,2024-05-06
127,79.3,95.63931166320654,185.06,231.25034560084214,250.77999999999997,430.3913514988306,483.9,405.6,174.34965439915788,2024-05-07
128,81.2,98.35694733821884,185.66,236.65202856751662,253.68,435.785834900446,490.8,406.0,169.34797143248338,2024-05-08
129,88.9,101.17342027509339,189.52,242.0327967287094,261.91999999999996,441.1641697197703,496.8,406.7,164.6672032712906,2024-05-09
130,97.3,104.09028839519316,202.9,247.38543835097383,262.98,446.4954817879406,502.59999999999997,407.4,160.01456164902615,2024-05-10
131,97.3,107.12429197722636,204.40000000000003,252.70453689567873,263.46,451.7403788650619,503.09999999999997,409.1,156.3954631043213,2024-05-11
132,97.7,110.30347946102556,208.18000000000004,257.98609457384674,264.18,456.87093652032667,517.0,411.3,153.31390542615327,2024-05-12
133,97.7,113.65279141333079,218.46,263.225559141572,264.78,461.8900410543184,522.0,412.3,149.07444085842803,2024-05-13
134,98.1,117.17614338317243,219.18,268.4142484946287,266.94,466.8362810830753,531.3,412.8,144.38575150537133,2024-05-14
135,99.9,120.83712714988562,223.00000000000003,273.54109201482004,271.78000000000003,471.80766352560073,553.5,421.6,148.05890798517999,2024-05-15
136,104.7,124.59120612875748,225.38,278.5984361125282,279.54,476.92001888023344,558.8,425.7,147.1015638874718,2024-05-16
137,111.5,128.40830666160835,232.36,283.5887770734948,287.29999999999995,482.237712116791,560.7,440.6,157.01122292650524,2024-05-17
138,112.1,132.27173110301456,235.60000000000002,288.52697361541465,299.02,487.75655488547056,564.8,447.3,158.77302638458536,2024-05-18
139,112.5,136.18672042071844,242.74000000000004,293.4329111986523,305.84,493.4477196139687,571.1,448.5,155.06708880134772,2024-05-19
140,112.5,140.19044342260372,251.02000000000004,298.3251884748813,314.84,499.2804661081772,574.6,450.7,152.37481152511867,2024-05-20
141,114.2,144.34129466703433,257.54,303.21351249532637,316.75999999999993,505.2341349491884,577.1,452.5,149.28648750467363,2024-05-21
142,116.0,148.67307287133283,258.94000000000005,308.10194285921756,318.0799999999999,511.29519013649156,581.5,453.3,145.19805714078245,2024-05-22
143,118.3,153.14491354934918,265.02,312.99173477991894,320.91999999999996,517.4459621387377,584.0,458.9,145.90826522008103,2024-05-23
144,123.7,157.65248704250877,268.38,317.88156990334994,325.02,523.6614859099534,585.7,463.7,145.81843009665005,2024-05-24
145,123.7,162.11954431980644,269.04,322.7688402131584,326.85999999999996,529.9151659148596,586.5,467.2,144.4311597868416,2024-05-25
146,123.7,166.53533052372183,272.12,327.65228406371386,328.08,536.1928113298414,590.6,469.0,141.34771593628614,2024-05-26
147,123.7,170.91668038469913,289.36,332.5331080470242,329.59999999999997,542.4960965813883,592.4,469.8,137.2668919529758,2024-05-27
148,123.7,175.27764707069412,298.00000000000006,337.4097199786978,331.11999999999995,548.8419220033911,603.2,473.8,136.3902800213022,2024-05-28
149,125.8,179.63951912165516,304.48,342.2739441301381,334.85999999999996,555.2507145978705,610.6,475.2,132.9260558698619,2024-05-29
150,127.8,184.0295841008543,307.28000000000003,347.1147810820552,341.61999999999995,561.7302317284802,616.5,489.6,142.48521891794485,2024-05-30
151,128.1,188.4675891954711,313.06000000000006,351.92295682130435,342.67999999999995,568.2804870962177,618.3,,,2024-05-31
