dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
235,13.1,13.201629979807837,13.92,14.072892510452032,14.1,15.428818088087022,16.4,,,2024-08-23
236,13.2,13.229411316228488,13.8,14.084613831352563,14.1,15.38726202115753,17.1,,,2024-08-24
237,13.1,13.256346093783757,13.7,14.096017359342067,14.0,15.345904588732846,17.9,,,2024-08-25
238,13.1,13.280863424905341,13.860000000000001,14.106179761775598,14.0,15.306076037235641,17.8,,,2024-08-26
239,13.0,13.301811763116364,14.0,14.114254644085996,14.18,15.2690262913685,16.7,,,2024-08-27
240,12.8,13.318399460728147,14.0,14.119630501688198,14.4,15.236184771314347,16.3,,,2024-08-28
241,13.3,13.330165327476632,13.860000000000001,14.121919030116729,14.1,15.208520424333376,16.5,,,2024-08-29
242,13.2,13.336765156760606,13.9,14.12087995396015,14.139999999999999,15.185903548312213,16.1,,,2024-08-30
243,12.7,13.338052811138432,14.0,14.116511376333538,14.2,15.167845678356093,16.3,,,2024-08-31
244,13.2,13.334127008438871,13.96,14.10905261115241,14.139999999999999,15.154096426622816,17.0,,,2024-09-01
245,13.4,13.325613633297237,13.96,14.099006912145818,14.24,15.144498574934529,18.6,,,2024-09-02
246,13.1,13.313685682093222,14.0,14.086964911772398,14.24,15.138536916750388,17.9,,,2024-09-03
247,13.3,13.29940474849913,14.0,14.073403291380263,14.3,15.135516376976653,17.9,,,2024-09-04
248,13.2,13.283767943626186,13.9,14.058544985073057,14.08,15.135064290908542,18.0,,,2024-09-05
249,13.4,13.2674007936527,13.8,14.042462717068124,14.0,15.137540333965608,17.7,,,2024-09-06
250,13.4,13.250622850721854,13.8,14.025439810534943,13.9,15.14365913325228,18.3,,,2024-09-07
251,13.1,13.233689882017815,13.76,14.007975745537514,14.139999999999999,15.15300898137059,17.1,,,2024-09-08
252,13.1,13.216635019838899,13.6,13.990530551322118,13.8,15.164793336344662,17.2,,,2024-09-09
253,12.8,13.19955345541633,13.76,13.97340050701313,13.84,15.178147296727447,16.9,,,2024-09-10
254,12.9,13.182490124386373,13.66,13.956727113040339,14.0,15.191648055351868,16.5,,,2024-09-11
255,12.5,13.165207194882075,13.46,13.940519162731846,13.88,15.20416345666686,16.2,,,2024-09-12
256,12.8,13.147997987039515,13.56,13.924928918619807,13.74,15.214622046489522,16.6,,,2024-09-13
257,12.8,13.13152057837521,13.42,13.910250359683438,13.68,15.221927829977492,16.8,,,2024-09-14
258,12.9,13.116663352491754,13.6,13.89681144732328,13.8,15.224894749055847,16.6,,,2024-09-15
259,12.9,13.104223865964068,13.52,13.88482261135011,13.84,15.22293513493288,16.4,,,2024-09-16
260,12.9,13.094380078999004,13.52,13.874316194888314,13.78,15.216038317891257,15.9,,,2024-09-17
261,12.2,13.086997733890325,13.52,13.865214010385257,13.74,15.20393333270195,16.4,,,2024-09-18
262,12.3,13.08157960496009,13.56,13.85741444172509,13.74,15.186598887638217,16.5,,,2024-09-19
263,12.3,13.07748689933833,13.6,13.850745409400497,13.8,15.163871835480656,17.0,,,2024-09-20
264,13.0,13.074172802320016,13.860000000000001,13.845006325152218,14.1,15.135907041157536,15.7,,,2024-09-21
265,13.0,13.070518056180035,13.66,13.839848990626828,13.94,15.103045889344966,16.0,,,2024-09-22
266,12.5,13.064496485914205,13.66,13.834596764960443,13.8,15.066073182190157,16.0,,,2024-09-23
267,12.5,13.054042743520474,13.66,13.828324184909855,13.9,15.025746007865369,17.1,,,2024-09-24
268,12.5,13.037352159252569,13.5,13.820105135374893,13.84,14.982444235995306,16.5,,,2024-09-25
269,13.0,13.013524125654532,13.6,13.809102166887843,13.88,14.936643648654615,17.1,,,2024-09-26
270,12.9,12.982266708572071,13.66,13.794730018097281,13.8,14.889596281471936,16.8,,,2024-09-27
271,13.0,12.943801257360166,13.6,13.7767776035261,13.94,14.843150756434182,16.1,,,2024-09-28
272,12.7,12.8990222592057,13.6,13.755389763319375,13.8,14.79939333108339,16.4,,,2024-09-29
273,12.6,12.848712344744156,13.46,13.731117110358857,13.9,14.759705251807944,16.3,,,2024-09-30
274,12.6,12.793561809088308,13.5,13.704896898506423,13.74,14.725125197962383,16.9,,,2024-10-01
275,12.7,12.734304233986736,13.6,13.677753841685846,13.8,14.69656725850157,16.7,,,2024-10-02
276,12.6,12.671724018654778,13.46,13.650388657082441,13.8,14.67403882240778,17.2,,,2024-10-03
277,12.7,12.6069487940785,13.5,13.62328556738943,13.74,14.656668936180674,16.0,,,2024-10-04
278,12.7,12.540860482084424,13.4,13.596572792470301,13.7,14.642975981900134,16.7,,,2024-10-05
279,11.1,12.473816585972722,13.5,13.570008252688664,13.7,14.63217209744939,16.8,,,2024-10-06
280,11.3,12.405615475770196,13.360000000000001,13.543229683965842,13.54,14.624451473537373,15.5,,,2024-10-07
281,11.7,12.33694179836044,13.16,13.516185816337558,13.6,14.619598967767521,15.3,,,2024-10-08
282,11.5,12.269142060717941,13.2,13.489175836507593,13.48,14.617661295827192,16.1,,,2024-10-09
283,11.4,12.203821075012476,13.1,13.462683192817893,13.44,14.619726881020357,16.6,,,2024-10-10
284,12.0,12.142357358481835,12.860000000000001,13.437305646289666,13.4,14.626889041524771,16.3,,,2024-10-11
285,12.1,12.085645156050349,12.9,13.413776778165474,13.28,14.640670343135467,17.4,,,2024-10-12
286,11.7,12.034474952135348,13.0,13.392964287564268,13.52,14.662785711008357,17.4,,,2024-10-13
287,11.5,11.989508191113936,13.040000000000001,13.375548330473977,13.74,14.693872286011606,17.8,,,2024-10-14
288,11.7,11.951171611482383,13.16,13.362080296932044,13.7,14.732908276056742,17.5,,,2024-10-15
289,10.6,11.919328179482045,13.2,13.35283281291418,13.5,14.777849256856115,15.7,,,2024-10-16
290,11.5,11.893319459458343,13.2,13.34775760024937,13.5,14.8264720341374,15.1,,,2024-10-17
291,11.7,11.871999935316914,13.26,13.346454249064909,13.5,14.876596219902302,15.1,,,2024-10-18
292,11.4,11.853893133131129,13.16,13.348178919884914,13.7,14.926178002007308,15.2,,,2024-10-19
293,11.2,11.837620530186143,13.0,13.352070886248471,13.48,14.973205977043621,16.2,,,2024-10-20
294,11.8,11.822202121517181,13.0,13.357431550729347,13.7,15.016628918994808,15.6,,,2024-10-21
295,11.6,11.807907505181461,12.98,13.3639521951104,13.639999999999999,15.056032946781379,15.5,,,2024-10-22
296,11.8,11.795091405786145,13.02,13.371670121297273,13.38,15.091813147993532,15.1,,,2024-10-23
297,11.0,11.783419691724697,13.06,13.380751544034652,13.54,15.124474549447212,15.5,,,2024-10-24
298,11.6,11.772764535557277,12.9,13.391467565117843,13.639999999999999,15.154502145768252,16.3,,,2024-10-25
299,11.5,11.764212792830952,12.7,13.404282950482,13.74,15.182431242638797,16.4,,,2024-10-26
300,11.2,11.759180849170313,12.7,13.419614337230541,13.24,15.208657749386195,15.8,,,2024-10-27
301,11.7,11.758747464243758,13.06,13.437537443656785,13.6,15.233368534045537,15.8,,,2024-10-28
302,11.4,11.763386826904377,13.1,13.45764858498551,13.44,15.256514801625762,15.8,,,2024-10-29
303,11.3,11.772507791405403,13.16,13.47911919623865,13.6,15.277419153181736,16.0,,,2024-10-30
304,11.2,11.785024441184282,13.1,13.500887210848271,13.84,15.294842258189078,16.1,,,2024-10-31
305,10.6,11.79982474508492,13.4,13.521750549702267,13.74,15.307168647831313,15.8,,,2024-11-01
306,10.8,11.815241961488743,13.32,13.540515210793021,13.84,15.31252410825325,15.3,,,2024-11-02
307,11.4,11.830327810592376,13.26,13.556437050445968,13.88,15.30949502253787,15.7,,,2024-11-03
308,11.5,11.845234460110465,13.3,13.569137676099896,13.88,15.2973387695649,15.5,,,2024-11-04
309,11.1,11.860534686303918,13.5,13.578677929342843,13.94,15.276334131845177,15.5,,,2024-11-05
310,10.8,11.876138267808836,13.6,13.585473690658556,13.94,15.248185825525173,15.7,,,2024-11-06
311,11.1,11.891537536952738,13.66,13.59019650701654,13.94,15.215295839120595,15.5,,,2024-11-07
312,11.6,11.90663319517264,13.6,13.5934937954664,13.94,15.180084869715325,15.4,,,2024-11-08
313,11.8,11.921378356908152,13.76,13.595809686972444,14.2,15.144573781507574,15.8,,,2024-11-09
314,11.8,11.935211407605664,13.7,13.597277573095354,14.08,15.109850559543466,16.0,,,2024-11-10
315,11.5,11.947084137050354,13.3,13.597785510513699,14.139999999999999,15.076419969477518,16.1,,,2024-11-11
316,11.8,11.95493417712014,13.46,13.597131477197127,13.74,15.044772263836213,16.6,,,2024-11-12
317,11.5,11.956711371476905,13.3,13.594727419318145,13.54,15.01479119095992,17.2,,,2024-11-13
318,11.7,11.951379305270068,13.3,13.589889862323503,13.7,14.985741272547013,16.4,,,2024-11-14
319,11.6,11.938688782865885,13.32,13.582135239125979,13.74,14.95581693890987,16.2,,,2024-11-15
320,12.0,11.919106320082328,13.12,13.571284859448344,13.6,14.923762484259608,15.3,,,2024-11-16
321,11.9,11.892960274872104,13.280000000000001,13.557260865897854,13.7,14.889671114415332,15.3,,,2024-11-17
322,11.5,11.86105874509787,13.46,13.540053668515363,13.94,14.85466565270179,15.8,,,2024-11-18
323,11.6,11.824589136516172,13.56,13.519821851743833,14.0,14.819676709345089,15.5,,,2024-11-19
324,11.4,11.784001620910235,13.46,13.496939034850856,13.92,14.786172713617397,15.1,,,2024-11-20
325,11.2,11.739199708053508,13.5,13.47210410695108,13.9,14.755907881429705,15.2,,,2024-11-21
326,11.3,11.690674315643655,13.5,13.446372820734453,14.0,14.731107463831497,15.2,,,2024-11-22
327,10.8,11.640260431467192,13.66,13.421073001287473,13.94,14.713627327331634,15.3,,,2024-11-23
328,11.4,11.590546623655017,13.5,13.397434626761523,13.7,14.703674357468717,15.5,,,2024-11-24
329,11.5,11.544088300563503,13.3,13.376263052666042,13.74,14.700071498591914,16.3,,,2024-11-25
330,11.1,11.50312490981042,13.4,13.357676506633414,13.7,14.700434485565559,15.8,,,2024-11-26
331,9.6,11.469027526133182,13.0,13.341252753525533,13.3,14.70239059106044,15.4,,,2024-11-27
332,9.3,11.441859161007853,12.76,13.326348886546889,13.139999999999999,14.704550363685163,15.2,,,2024-11-28
333,10.2,11.420227173210925,12.860000000000001,13.31240012848497,13.34,14.706602429694273,15.1,,,2024-11-29
334,10.7,11.403071304316121,12.6,13.298871320905244,13.459999999999999,14.7087179244279,15.1,,,2024-11-30
335,11.2,11.39029692962534,12.8,13.285202276500282,13.56,14.710960254872468,15.3,,,2024-12-01
336,11.2,11.381860311937828,13.22,13.271222240368038,13.7,14.713020460089071,15.1,,,2024-12-02
337,10.2,11.377764488265221,12.8,13.257221995165038,13.48,14.714468190450194,14.9,,,2024-12-03
338,9.7,11.377125176456476,12.96,13.243830801304055,13.44,14.715351737196134,15.0,,,2024-12-04
339,9.9,11.378858581147927,12.66,13.232097086104703,13.5,14.716230216073866,15.6,,,2024-12-05
340,10.2,11.38250004339652,12.96,13.223308431103595,13.4,14.7179733410225,15.7,,,2024-12-06
341,10.1,11.388937561971119,13.08,13.218391784431027,13.5,14.72132130729919,14.9,,,2024-12-07
342,10.8,11.399192792708481,13.4,13.21730412611983,13.8,14.725850076055625,14.9,,,2024-12-08
343,11.2,11.413361045063628,13.46,13.218978750172887,13.9,14.730490895477828,14.9,,,2024-12-09
344,10.9,11.430914635951563,13.3,13.22189632281183,13.84,14.734070007566306,14.8,,,2024-12-10
345,10.8,11.450572593661766,13.0,13.22494827534628,13.92,14.736007085306468,15.2,,,2024-12-11
346,11.0,11.47137361129704,13.42,13.2279630836518,13.92,14.736606834130187,15.4,,,2024-12-12
347,10.8,11.493046960168998,13.06,13.23138023503523,13.5,14.736491268728944,15.2,,,2024-12-13
348,10.4,11.51539420488824,12.76,13.235378449014789,13.319999999999999,14.73642792862513,15.4,,,2024-12-14
349,10.2,11.537882822566095,13.06,13.239944044584323,13.34,14.736949620761134,14.9,,,2024-12-15
350,10.8,11.560008086694598,12.96,13.245207270086654,13.54,14.738392902537758,14.7,,,2024-12-16
351,10.1,11.58144655063202,13.14,13.251225576731182,13.54,14.74149827758236,15.7,,,2024-12-17
352,9.6,11.603230573159527,13.14,13.263464952829379,13.54,14.754245426865007,15.2,,,2024-12-18
353,10.6,11.623714386175303,13.0,13.275235873609844,13.54,14.76829646961934,15.5,,,2024-12-19
354,11.2,11.643385524280504,12.780000000000001,13.286288948299918,13.54,14.782837110873363,15.9,,,2024-12-20
355,11.6,11.662718039266391,12.66,13.296964804001922,13.639999999999999,14.79769077354831,14.8,,,2024-12-21
356,11.6,11.681993059141078,12.96,13.307567131679454,13.52,14.812782777203852,14.5,,,2024-12-22
357,11.1,11.701346399430754,12.8,13.318325153104414,13.639999999999999,14.828127871093283,15.0,,,2024-12-23
358,10.4,11.72084480748282,12.96,13.329413125077108,13.52,14.843797514183581,15.5,,,2024-12-24
359,10.7,11.740496001354392,13.02,13.340965143645224,13.719999999999999,14.859863537014268,15.4,,,2024-12-25
360,11.2,11.760329097605695,13.4,13.353077070244932,13.94,14.876353355908037,15.2,,,2024-12-26
361,11.6,11.78038533631914,13.7,13.365802185982274,14.0,14.893274252605424,15.6,,,2024-12-27
362,11.8,11.800679540848954,13.360000000000001,13.379142110090438,13.8,14.91062843749329,15.0,,,2024-12-28
363,11.5,11.821164986794006,13.26,13.393053967887086,13.88,14.92842852762563,16.3,,,2024-12-29
364,11.6,11.841757264513658,12.9,13.407456334262498,13.38,14.946701690060483,15.7,,,2024-12-30
365,11.2,11.862368445224284,13.0,13.422242002008597,13.74,14.965457694562406,15.4,,,2024-12-31
