dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
79,20.1,23.70026055760709,27.8,28.36537098101615,29.64,32.01183751082525,32.7,32.3,3.9346290189838484,2024-03-20
80,16.2,23.761089127731868,27.9,28.432296364174768,28.74,32.060250463487286,33.1,32.6,4.167703635825234,2024-03-21
81,17.5,23.814595626799747,28.26,28.49795623045654,29.14,32.10812742197357,32.9,34.5,6.002043769543459,2024-03-22
82,20.3,23.859498457173107,28.36,28.56185631358693,29.439999999999998,32.15612888117984,33.4,31.2,2.63814368641307,2024-03-23
83,19.3,23.89609151206892,29.060000000000002,28.62349355029687,30.24,32.20434753576267,32.5,34.1,5.47650644970313,2024-03-24
84,22.8,23.927596215109993,28.4,28.68207521026701,29.24,32.25202434625013,33.3,34.3,5.617924789732989,2024-03-25
85,24.1,23.959016108655764,27.96,28.73685868977183,28.82,32.29868703126699,34.1,34.0,5.263141310228171,2024-03-26
86,23.3,23.99443096800489,28.560000000000002,28.78705344886486,29.34,32.34296904449753,33.2,34.6,5.812946551135141,2024-03-27
87,22.1,24.03680847721067,29.86,28.83226680337917,30.84,32.38291493500633,34.1,30.8,1.9677331966208307,2024-03-28
88,24.8,24.087118719608696,29.38,28.872518031060697,30.74,32.41734572832264,34.1,32.6,3.727481968939305,2024-03-29
89,21.2,24.141799363686598,29.720000000000002,28.908740369011266,30.58,32.446213739056944,34.3,32.2,3.291259630988737,2024-03-30
90,21.2,24.195122927128754,28.560000000000002,28.941962914954253,30.1,32.47010588278586,33.0,32.7,3.75803708504575,2024-03-31
91,23.6,24.24261803712664,29.3,28.97241951472102,29.98,32.48956165629676,33.9,33.3,4.327580485278975,2024-04-01
92,20.8,24.283435255069275,29.76,28.999017684570255,30.279999999999998,32.5047138998253,33.6,35.0,6.000982315429745,2024-04-02
93,24.3,24.317812894366323,29.08,29.019546779901063,30.84,32.51493850996297,33.4,32.7,3.68045322009894,2024-04-03
94,23.7,24.347041801676344,29.42,29.032010692521336,30.279999999999998,32.51964362379242,34.2,31.0,1.967989307478664,2024-04-04
95,21.2,24.373579985127005,28.46,29.035871338890413,28.8,32.51845858143314,33.1,32.2,3.16412866110959,2024-04-05
96,19.3,24.39997529255847,28.8,29.031652111838074,29.3,32.51166371398699,33.2,31.5,2.468347888161926,2024-04-06
97,18.1,24.43070754385162,28.5,29.021048708180086,29.4,32.5005876129149,33.6,32.6,3.578951291819916,2024-04-07
98,22.0,24.47016273323487,29.060000000000002,29.006329678321066,29.4,32.48835463619421,33.9,33.6,4.593670321678935,2024-04-08
99,24.4,24.518792042183037,28.7,28.98998039414173,29.64,32.47870901285423,32.7,33.4,4.41001960585827,2024-04-09
100,23.2,24.57351383225746,29.0,28.975379677652587,30.04,32.4747936471476,33.0,33.3,4.3246203223474105,2024-04-10
