dayofyear,min,p05,p40,mean,p60,p95,max,2024,2024_diff,date
111,4.2,5.658768554140919,14.260000000000002,20.426040305702962,21.339999999999996,41.91336516849295,76.6,19.9,-0.5260403057029635,2024-04-21
112,4.2,5.891627395880754,14.680000000000001,20.961726501300248,21.639999999999997,42.55091016757942,76.6,31.1,10.138273498699753,2024-04-22
113,4.2,6.126080531729176,14.900000000000002,21.508753174897286,22.0,43.23582939387254,76.6,31.2,9.691246825102713,2024-04-23
114,4.7,6.361111703796816,15.4,22.067805547825408,22.959999999999997,43.95832457123324,76.8,31.2,9.132194452174591,2024-04-24
115,4.7,6.595281288655473,15.520000000000001,22.638420203536995,24.58,44.71050873876286,76.8,31.2,8.561579796463004,2024-04-25
116,4.7,6.826948726369282,16.16,23.218615010880452,24.619999999999997,45.487941072961895,76.8,31.2,7.981384989119547,2024-04-26
117,4.7,7.0547898950660555,16.68,23.805544632499675,24.619999999999997,46.29085824437958,76.8,31.2,7.394455367500324,2024-04-27
118,4.7,7.278468121424751,16.68,24.396061276637383,24.939999999999998,47.12226844466128,76.8,31.2,6.8039387233626165,2024-04-28
119,4.7,7.499718403916011,16.92,24.98762585501129,25.159999999999997,47.98736258300328,76.8,31.2,6.212374144988708,2024-04-29
120,4.7,7.72176733503177,16.92,25.579531602527535,25.599999999999994,48.900044823390104,76.8,31.2,5.6204683974724645,2024-04-30
121,4.7,7.948272177107708,16.92,26.172404658326712,25.599999999999994,49.89572759750332,76.8,31.3,5.127595341673288,2024-05-01
122,4.7,8.182489859779619,16.92,26.767492493914688,27.919999999999998,51.02052005431487,76.8,35.1,8.332507506085314,2024-05-02
123,4.7,8.426845874701762,18.320000000000004,27.366381979870752,27.919999999999998,52.29591579473797,76.8,35.2,7.833618020129251,2024-05-03
124,4.7,8.682319669931463,19.160000000000004,27.971112459005692,27.979999999999997,53.695250206317574,77.2,35.4,7.428887540994307,2024-05-04
125,4.7,8.948374204275062,22.920000000000005,28.584697008081832,29.22,55.1688388141921,77.2,35.4,6.815302991918166,2024-05-05
126,4.7,9.22365324432722,23.400000000000006,29.210633377083507,29.22,56.67452149125807,77.2,35.4,6.189366622916491,2024-05-06
127,4.7,9.50732805458453,24.060000000000006,29.85110033847793,29.299999999999997,58.1929539290385,77.2,35.4,5.548899661522068,2024-05-07
128,4.7,9.799289223245285,26.1,30.505639623285806,29.299999999999997,59.7169138416183,77.2,35.4,4.894360376714193,2024-05-08
129,5.0,10.101867624273032,26.74,31.17292133058712,30.599999999999998,61.24305261503513,77.2,35.4,4.2270786694128795,2024-05-09
130,5.0,10.419437962228045,26.860000000000003,31.851266805647196,31.559999999999995,62.77558294083732,77.2,35.4,3.5487331943528027,2024-05-10
131,5.3,10.756316438416151,27.04,32.538655752356796,32.559999999999995,64.34937658416416,77.2,35.4,2.8613442476432027,2024-05-11
132,5.5,11.115138196144054,27.580000000000002,33.233303788393,33.04,66.05163603643665,77.2,35.4,2.1666962116069968,2024-05-12
133,5.7,11.497331156898278,29.36,33.93457789381585,34.04,67.94472154826897,77.2,36.0,2.065422106184151,2024-05-13
134,6.5,11.902103368172735,29.939999999999998,34.64349074494704,34.4,70.01467825243444,77.5,36.0,1.3565092550529627,2024-05-14
135,8.8,12.326229345115928,29.98,35.36270803853139,35.42,72.21696011863911,77.5,36.2,0.8372919614686154,2024-05-15
136,11.0,12.765237018640192,30.28,36.09711842816805,35.9,74.52524225859744,77.5,36.2,0.10288157183195068,2024-05-16
137,11.2,13.21509763442954,31.62,36.853780437873986,35.94,76.95028074695037,77.5,36.5,-0.3537804378739864,2024-05-17
138,11.2,13.673608818888795,33.0,37.66396680301683,37.559999999999995,79.52555745876238,81.2,36.9,-0.7639668030168281,2024-05-18
139,12.5,14.140302507645268,34.38000000000001,38.73328982172747,40.3,82.2622805863455,86.4,38.6,-0.13328982172746606,2024-05-19
140,13.0,14.614659942377507,34.46000000000001,40.48130079511851,41.2,85.12109874840488,93.7,38.6,-1.8813007951185057,2024-05-20
141,13.1,15.096112006989816,34.660000000000004,42.8883872926708,41.62,88.04208662797694,98.8,38.6,-4.288387292670798,2024-05-21
142,13.3,15.585222080249904,35.86,45.52072637499286,41.7,90.99277726222468,103.3,38.6,-6.92072637499286,2024-05-22
143,13.4,16.085962825702072,36.64,47.955493306065556,42.3,93.97428596140247,105.7,38.6,-9.355493306065554,2024-05-23
144,13.4,16.60836750273157,36.82,50.16075544575915,45.04,97.0710621168712,107.6,38.6,-11.560755445759149,2024-05-24
145,13.5,17.167276548312508,38.1,52.23416953391667,45.22,100.91482443037108,132.8,38.6,-13.634169533916669,2024-05-25
146,13.6,17.788808300433768,38.620000000000005,54.25192274864268,49.059999999999995,106.8954817735397,139.70000000000002,38.6,-15.651922748642676,2024-05-26
147,13.6,18.501857100100896,39.54,56.257625817507055,50.62,114.31054767038978,144.1,38.7,-17.557625817507052,2024-05-27
148,13.6,19.32081728116216,41.4,58.27695979328998,52.63999999999999,120.90630359496457,151.6,38.7,-19.57695979328998,2024-05-28
149,13.6,20.224089565191367,41.82,60.32131553553117,53.839999999999996,126.48241750150575,166.9,38.7,-21.621315535531167,2024-05-29
150,13.9,21.173581867296885,43.599999999999994,62.390045909923145,54.44,131.7775656430007,200.8,38.7,-23.690045909923143,2024-05-30
151,19.0,22.144240372960553,46.86,64.47331839616481,57.08,137.34376281822497,231.1,,,2024-05-31
152,20.9,23.126333058187125,50.2,66.55880382452219,61.26,143.41144838484342,247.4,,,2024-06-01
153,21.0,24.119605776936083,51.88,68.70046593792615,67.52,149.949226808844,257.1,,,2024-06-02
154,21.0,25.1301053652607,52.60000000000001,71.584182562709,71.36,156.72685630872428,257.1,,,2024-06-03
155,21.4,26.168782933021728,52.60000000000001,76.12767937721144,71.66,163.41532429282685,257.1,,,2024-06-04
156,22.3,27.248743904668927,56.980000000000004,80.85002442851442,72.68,169.71151608047708,259.7,,,2024-06-05
157,22.3,28.38202216103017,59.82,85.52894659681793,72.86,175.34556071660174,269.9,,,2024-06-06
158,22.3,29.57765266658082,61.080000000000005,90.17728006884352,74.61999999999999,180.38976971053137,272.3,,,2024-06-07
159,22.3,30.84806174444439,61.28,94.80809370597005,75.24,186.23093678405496,273.0,,,2024-06-08
160,23.2,32.262110750411644,61.84,99.42924529909496,80.78,194.40421182292786,274.8,,,2024-06-09
161,27.5,34.074194210617264,64.94,104.04557037571527,82.11999999999999,203.79788342420963,280.0,,,2024-06-10
162,31.8,36.46789843546313,67.70000000000002,108.66017558254984,86.29999999999998,213.37266692622785,280.8,,,2024-06-11
163,32.8,39.02641365673292,71.11999999999999,113.28296253162178,91.91999999999999,222.97959810755367,281.9,,,2024-06-12
164,33.3,41.40682829271171,80.4,117.93563185285457,104.82,232.5988854081455,282.8,,,2024-06-13
165,33.8,43.652864318321214,86.76,122.59639775304368,107.22,242.21727096601325,284.6,,,2024-06-14
166,33.8,45.88379575980008,91.08000000000001,127.21877692932472,117.0,251.8305974378887,285.1,,,2024-06-15
167,33.8,48.15995417277537,99.56,131.8505720916247,127.25999999999999,261.44289313366556,314.6,,,2024-06-16
168,37.2,50.47533609136359,106.5,136.57243214300908,133.24,271.06915448571493,338.3,,,2024-06-17
169,37.699999999999996,52.79774219025785,117.16000000000001,141.34244656117062,134.66,280.71826657711455,385.5,,,2024-06-18
170,41.4,55.101615075788885,120.60000000000001,146.1229568950695,139.4,290.3908629638562,397.0,,,2024-06-19
171,45.0,57.36916323440608,126.58000000000001,150.8998010109265,141.96,300.0842206710436,402.2,,,2024-06-20
172,50.7,59.584064759807454,129.72,155.67238130744505,144.64,309.7950229547081,410.5,,,2024-06-21
173,52.1,61.732370350855916,134.1,160.44210121613455,155.07999999999998,319.51862528586645,459.0,,,2024-06-22
174,53.4,63.88101203220774,138.34,165.2097017955502,155.71999999999997,329.2478456404514,485.3,,,2024-06-23
175,54.7,66.21783790931862,138.82000000000002,169.97537880722368,163.07999999999998,338.9759048661449,509.9,,,2024-06-24
176,56.0,68.83558245220925,143.78,174.73863543016154,169.23999999999998,348.69892810118745,511.7,,,2024-06-25
177,56.5,71.5631110556914,145.66,179.49576266879401,173.38,358.4191314712902,512.7,,,2024-06-26
178,62.0,74.30070965897382,150.8,184.18382941800414,181.4,368.132773804945,514.5,,,2024-06-27
179,62.4,77.04373144171616,156.36,188.49334758287182,185.06,377.7821671303414,518.4,,,2024-06-28
180,70.3,79.79009442974657,163.54,192.2956624556188,189.22,387.2678545994887,519.2,,,2024-06-29
181,71.8,82.4754778843582,166.76,196.03309942389063,196.0,396.5317321018987,520.1,,,2024-06-30
182,73.0,85.02583658929362,168.7,199.86037477664843,206.98,405.6532456131311,526.5,,,2024-07-01
183,73.8,87.48152144114997,173.08,203.69158889682055,211.35999999999999,414.7080975373606,542.9,,,2024-07-02
184,73.8,89.89813079601457,177.4,207.50455568949505,218.18,423.7127282986273,547.6,,,2024-07-03
185,73.8,92.29219924436535,178.12,211.29306421257576,221.0,432.64413279075745,550.5,,,2024-07-04
186,73.8,94.66703062071257,182.98,215.04943836741708,222.44,441.4329468913819,552.7,,,2024-07-05
187,80.5,97.01762417156915,193.04000000000002,218.77799158089323,223.42,449.96273443998314,556.0,,,2024-07-06
188,81.2,99.34300538208954,197.72000000000003,222.50089845097747,224.54,457.47108764094304,557.3,,,2024-07-07
189,81.7,101.65753524107696,202.32,226.26017334369675,225.16,461.2062861052291,558.1,,,2024-07-08
190,83.0,104.00233834424192,207.48000000000002,230.13233667324297,225.76,463.222951613162,560.8,,,2024-07-09
191,83.0,106.46185297548716,209.6,234.19919702013127,229.54,467.2498089836981,561.1,,,2024-07-10
192,83.3,109.15377812016166,211.0,238.30072366403783,231.88,473.13657871370657,561.2,,,2024-07-11
193,83.4,112.16348666684732,211.36,241.98302528635315,232.44,480.989428946184,571.6,,,2024-07-12
194,87.9,115.20320133504042,212.88000000000002,245.18455100433835,235.24,491.9332154697168,575.4,,,2024-07-13
195,90.0,117.49740646380684,217.56,248.21139837637656,240.54,504.46852734211177,606.7,,,2024-07-14
196,96.5,118.80772478086338,221.80000000000004,251.21648578237264,242.92000000000002,511.2006142318083,618.2,,,2024-07-15
197,100.6,119.73388124682846,223.52000000000004,254.22817444245769,243.84,515.392497197153,622.5,,,2024-07-16
198,101.8,120.61871865301599,230.38,257.2495057506228,251.94,519.2755620900614,622.9,,,2024-07-17
199,102.2,121.50707989327582,232.26000000000002,260.27835404988605,258.34000000000003,522.9321770374914,625.6,,,2024-07-18
200,102.2,122.39857603384247,232.74,263.310830140561,258.68,526.4284848917393,631.2,,,2024-07-19
201,103.3,123.29010684349741,233.34,266.3437722855771,259.0,529.7988290069312,636.0,,,2024-07-20
202,115.0,124.1766016209201,237.06,269.38068439488825,261.82,533.0452969748229,637.1,,,2024-07-21
203,120.2,125.05192567313127,237.88,272.43369671114556,273.14,536.141841817394,642.5,,,2024-07-22
204,121.4,125.91783949542005,241.64000000000001,275.5176126553581,279.88,539.0487730688735,642.9,,,2024-07-23
205,121.5,126.88208165773743,242.84,278.63976856511294,283.09999999999997,541.7542398328926,650.7,,,2024-07-24
206,121.9,128.5210848910068,248.7,281.7925970717198,285.18,544.316550142065,667.7,,,2024-07-25
207,122.2,131.60574231352388,254.9,284.96179828402677,285.64,546.8413075427602,678.0,,,2024-07-26
208,122.3,135.28319046680087,259.15999999999997,288.14076964129083,289.42,549.9341989986469,691.7,,,2024-07-27
209,122.6,138.39587672840344,259.76,291.33159036982704,290.54,556.4043776899431,691.9,,,2024-07-28
210,122.7,140.92519999517012,260.18,294.5396615356198,295.62,566.0840108795094,693.4,,,2024-07-29
211,122.9,143.13700550598122,261.44,297.7696929175979,304.64,575.6830373344367,694.2,,,2024-07-30
212,123.2,145.23083630526807,261.82,301.02223390087255,305.02,584.397259306046,695.1,,,2024-07-31
213,123.3,147.3195575474557,262.42,304.295291891022,305.92,592.4822690702268,696.4,,,2024-08-01
214,123.5,149.47280728488755,262.72,307.58458058209715,306.64,600.0910763454166,696.9,,,2024-08-02
215,123.9,151.74893808997913,263.2,310.88365978424906,309.76,607.201178825722,697.1,,,2024-08-03
216,126.9,154.1755804344725,263.46,314.1864852302507,314.78,613.8101618994064,697.4,,,2024-08-04
217,126.9,156.7293976735764,263.46,317.4923998200354,318.94,620.1702351157124,698.5,,,2024-08-05
218,127.8,159.36436820644093,263.78000000000003,320.80393270687716,320.96,626.6140764057808,698.7,,,2024-08-06
219,128.5,162.0191031312766,264.18,324.12371776490875,321.32,633.5469293569522,698.8,,,2024-08-07
220,129.4,164.60540227530439,268.62,327.4546971758691,322.71999999999997,641.6093583498827,699.1,,,2024-08-08
221,131.4,167.0917042768987,270.56,330.80023681243017,322.98,651.3132854297153,718.4,,,2024-08-09
222,136.2,169.5371403651422,282.66,334.1566753696142,336.15999999999997,661.478535692837,727.4,,,2024-08-10
223,140.4,171.97593541489897,282.84000000000003,337.51609616676313,341.14,669.0240830952571,728.1,,,2024-08-11
224,144.0,174.4163315119782,283.18,340.8752391923291,341.26,674.0208881970306,728.2,,,2024-08-12
225,144.20000000000002,176.85698488106235,283.68,344.23651245537127,342.14,678.4988063412685,728.8,,,2024-08-13
226,144.4,179.2957471052934,284.74,347.60629108811355,342.41999999999996,682.913862212828,731.8,,,2024-08-14
227,144.4,181.7325652000342,285.6,351.0179045423862,342.93999999999994,687.2919583876159,734.4,,,2024-08-15
228,144.8,184.16850879538126,288.4,354.5688289050693,343.17999999999995,691.6564031193988,745.1,,,2024-08-16
229,146.70000000000002,186.60498243306506,288.59999999999997,358.3182942416285,343.17999999999995,696.0206601609319,745.9,,,2024-08-17
230,147.0,189.04316953910245,290.84000000000003,362.1485021027003,346.97999999999996,700.3871716632311,751.0,,,2024-08-18
231,147.0,191.48254616631291,291.76,365.96922364540956,354.71999999999997,704.7498179611183,767.3,,,2024-08-19
232,153.0,193.91783205268013,292.46,369.7778811406476,361.18,709.0931636571725,792.1,,,2024-08-20
233,153.70000000000002,196.33470392232056,292.71999999999997,373.5957636875239,361.71999999999997,713.3929657532585,799.3,,,2024-08-21
234,153.70000000000002,198.71335732209437,293.96,377.42924198296976,363.15999999999997,717.6239806605129,819.3,,,2024-08-22
235,154.1,201.0415192070928,294.04,381.26376113735296,365.02,721.7773472310598,825.2,,,2024-08-23
236,154.5,203.32962719972264,296.22,385.0918541437114,370.84,725.893157737185,833.8,,,2024-08-24
237,154.70000000000002,205.59442991582077,298.52000000000004,388.88823952540275,371.84,731.0889904905011,838.6,,,2024-08-25
238,159.20000000000002,207.84901796323322,306.91999999999996,392.59553462810237,372.5,741.2193684042629,857.6,,,2024-08-26
239,164.4,210.0995839032815,307.86,396.10637066047013,372.88,753.6761700521866,905.7,,,2024-08-27
240,166.1,212.34746474832392,308.28000000000003,399.3943614935943,373.76,763.9056623311692,953.6,,,2024-08-28
241,178.5,214.5914222544085,311.46000000000004,402.84212676097553,376.4,772.2102420347139,956.2,,,2024-08-29
242,187.5,216.82844153400788,320.62,406.940476246681,377.72,779.5785865587796,962.4,,,2024-08-30
243,191.1,219.0540930805206,325.40000000000003,411.4832866519222,387.52,786.5327227457549,962.8,,,2024-08-31
244,195.9,221.26444058334374,331.58000000000004,416.1074347422442,389.84,793.280246914219,971.9,,,2024-09-01
245,201.0,223.46014886008356,332.12000000000006,420.73893353367123,391.28,799.8450422895854,977.3,,,2024-09-02
